Review,Studiengang,cleaned_review,sentiment,category
Im Studium konnte ich in super viele verschiedene Medienbereiche reinschauen und mich im Verlauf spezialisieren. Dazu sind die Vorlesungen und Projekte super praxisnah und man kann wertvolle Erfahrungen für das zukünftige Arbeitsleben sammeln! Auch das Praxissemester gibt einen Einblick in die Arbeitswelt und öffnet Türen für spätere Jobs!,OMM,konnte super verschiedene medienbereiche reinschauen verlauf spezialisieren vorlesungen projekte super praxisnah wertvolle erfahrungen zukünftige arbeitsleben sammeln praxissemester gibt einblick arbeitswelt öffnet türen spätere jobs,0.3333333333333333,Praxisbezug
Guter aufbau und breit gefächert. Zudem hat die hochschule einen guten Ruf. Auch die Ausstattung von Bibliothek und Hochschule ist super. Die meisten Dozenten sind in ihrem Vorlesungen stets bemüht. Inhalte sind praxisnah und durch projekte erhält man viel Erfahrung.,OMM,guter aufbau breit gefächert guten ruf ausstattung bibliothek super meisten dozenten vorlesungen stets bemüht inhalte praxisnah projekte erhält erfahrung,0.3333333333333333,Dozenten
"Die Studieninhalte werden den aktuellen Trends und der stetigen Weiterentwicklung der Digitalisierung angepasst. Die kompetenten Dozenten lehren sowohl theorieorientiert als auch praxisorientiert. Die Studierenden lernen alles, was im Bereich Online, Medien und Management wichtig ist, um in den Branchen erfolgreich zu sein. Darüber hinaus wird in diesem Studiengang die Kompetenz gelehrt, andere Branchen sowie Themenfelder zu verstehen, um dadurch eine gute Zusammenarbeit im Arbeitsleben zu garantieren.",OMM,studieninhalte aktuellen trends stetigen weiterentwicklung digitalisierung angepasst kompetenten dozenten lehren sowohl theorieorientiert praxisorientiert studierenden lernen bereich online medien management wichtig branchen erfolgreich darüber hinaus kompetenz gelehrt branchen sowie themenfelder verstehen dadurch gute zusammenarbeit arbeitsleben garantieren,0.0,Dozenten
"Der Studiengang Online Medien Management ist ein sehr vielfältiger Studiengang, welcher die Informatik nicht außen vor lässt. Manche Studierende unterschätzen den Informatikanteil und sind dann meist etwas bestürzt darüber. Wenn man sich aber darauf einstellt und motiviert ist etwas zu lernen, dann wird man von diesem Studiengang nicht enttäuscht.",OMM,online medien management vielfältiger informatik außen lässt unterschätzen informatikanteil meist bestürzt darüber darauf einstellt motiviert lernen enttäuscht,0.0,Sonstiges
"In meinem Studiengang Online-Medien-Management habe ich bisher nur gute Erfahrungen sammeln können. Dabei habe ich sehr schnell Einblicke rund um den Bereich des Marketing kennengelernt, durfte an Projekte, wie eine Unternehmensgründung oder Storytelling teilnehmen und hatte bisher super interessante, aufschlussreiche und moderne Vorlesungen, bei dem ich viele Lerninhalte mitnehmen konnte.",OMM,gute erfahrungen sammeln schnell einblicke rund bereich marketing kennengelernt durfte projekte unternehmensgründung storytelling teilnehmen super interessante aufschlussreiche moderne vorlesungen lerninhalte mitnehmen konnte,0.3333333333333333,Praxisbezug
"Der Studiengang bildet einen generalistisch aus und man bekommt Einblicke in viele verschiedene Online-Bereiche, das sollte einem von Beginn an bewusst sein.Ich konnte mich während meinem Studium richtig gut entwickeln, es hat mir dabei geholfen meinen Weg zu finden und meine Interessen auszuprobieren. Ich kann das Studium an der HdM jedem ans Herz legen. Durch die HdM habe ich Möglichkeiten bekommen die ich so nicht bekommen hätte. Während...Erfahrungsbericht weiterlesen",OMM,bildet generalistisch bekommt einblicke verschiedene beginn bewusst konnte richtig gut entwickeln geholfen finden interessen auszuprobieren hdm ans herz legen hdm möglichkeiten bekommen bekommen hätte erfahrungsbericht weiterlesen,0.0,Sonstiges
- Tolle Lerninhalte- Spannende Projekte- Individuelle Gestaltung und Gewichtung verschiedener Studieninhalte/Themen- Interdisziplinäre und Transdisziplinäre Projekte- Vielfältige Themenfelder- Das Studium ermöglicht jedem Studierenden eine gute Basis im Bereich Online-Marketing & Informatik.,OMM,tolle spannende individuelle gestaltung gewichtung verschiedener interdisziplinäre transdisziplinäre vielfältige ermöglicht studierenden gute basis bereich informatik,0.0,Sonstiges
"In unserem Studium lernst du erstmal alles ein bisschen und fragst dich, ob du jetzt überhaupt etwas kannst. Aber umso weiter du im Studium bist und dann auch deine Spezialisierungen wählst wird dir klar, dass dir jetzt alles offen steht und selbst wenn du am Anfang des Studiums noch andere Pläne hattest, hast du jetzt die Skills und das wissen in eine ganz andere richtig zu gehen und zwar das...Erfahrungsbericht weiterlesen",OMM,lernst erstmal bisschen fragst überhaupt kannst umso spezialisierungen wählst klar offen steht anfang studiums pläne hattest hast skills wissen ganz richtig gehen erfahrungsbericht weiterlesen,0.0,Sonstiges
"OMM ist für alle richtig, die „irgendwas mit Medien machen möchten“ und auf die digitale Welt vorbereitet werden möchten.Der Studienverlauf macht absolut Sinn und man lernt sehr praxisorientiert. Die Veranstaltungen bauen aufeinander auf.Die Profs sind alle super!",OMM,omm richtig irgendwas medien möchten digitale welt vorbereitet studienverlauf macht absolut sinn lernt praxisorientiert veranstaltungen bauen aufeinander profs super,0.3333333333333333,Praxisbezug
"Ich habe den Studiengang als sehr Themen vielfältig erfahren. Man kann sich dennoch im Verlauf des Studiums spezialisieren. Neben klassischen Klausuren gibt es viele spannende Gruppen- oder auch Einzelprojekte, die ebenfalls als Prüfungsleistung gewertet werden. Bestimmtes Grundwissen benötigt man vor dem Studium nicht, wobei man sich leichter tut, sollte man Vorkenntnisse haben. Ein Laptop oder Tablet wird benötigt.",OMM,themen vielfältig erfahren dennoch verlauf studiums spezialisieren neben klassischen klausuren gibt spannende einzelprojekte ebenfalls prüfungsleistung gewertet bestimmtes grundwissen benötigt wobei leichter tut vorkenntnisse laptop tablet benötigt,0.0,Praxisbezug
"Bin jetzt im 2.Semester und bin insgesamt echt zufrieden mit meiner Wahl. Ich lieb die Hochschule, find die meisten Dozenten sehr sympathisch und interessante Vorlesungen. Manche Veranstaltungen sind natürlich interessanter als andere und das Grundstudium ist sehr technisch basiert, was ich nicht mega lieb, aber es gibt ein gutes Know-how, sodass man in vielen Bereichen die Basics hat.",OMM,insgesamt echt zufrieden wahl lieb find meisten dozenten sympathisch interessante vorlesungen veranstaltungen natürlich interessanter grundstudium technisch basiert mega lieb gibt gutes sodass vielen bereichen basics,0.0,Dozenten
"Ich bin im 1.Semester aber bin mega happy diesen Studiengang gewählt zu haben. Die ersten 2 Semester sind sehr technisch lastig, womit ich nicht ganz gerechnet habe, aber es gibt uns eine gute Basis auf die wir in den folgenden Semestern aufbauen können. Ich liebe eher das Kreative, das ich momentan nur teilweise einbringen kann, aber ich bin von den Gruppenprojekten begeistert.Die Dozenten sind super, wie die Hochschule :)...Erfahrungsbericht weiterlesen",OMM,mega happy gewählt ersten 2 technisch lastig womit ganz gerechnet gibt gute basis folgenden semestern aufbauen liebe eher kreative momentan teilweise einbringen gruppenprojekten dozenten super erfahrungsbericht weiterlesen,0.5666666666666667,Dozenten
"Online-Medien-Management war für mich der einzigste Studiengang der für mich in frage kam. Und auch 3 Semester später bin ich der Überzeugung das es die richtige Wahl war. Der Studiengang ist unglaublich weit gefächert, wer sich also nicht direkt spezialisieren möchte der sollte sich OMM genauer anschauen. Außerdem gefällt mir die Praxisnähe und die Projektorientierung die dazu beiträgt das man nicht nur alles theoretisch lernt sondern auch anwenden kann....Erfahrungsbericht weiterlesen",OMM,einzigste frage kam 3 später überzeugung richtige wahl unglaublich weit gefächert wer direkt spezialisieren möchte omm genauer anschauen außerdem gefällt praxisnähe projektorientierung beiträgt theoretisch lernt anwenden erfahrungsbericht weiterlesen,0.0,Praxisbezug
"Der Studiengang kann sehr gut sein, mann muss sich vorher aber genaustens informieren und sich fragen ob man viel Informatik machen möchte denn die hälfte der ersten paar Semester besteht nur daraus.Sonst sind die Restlichen Module eher BWL und noch nicht so viel bezogen auf die eigentlichen Medien bzw. Online-Medien die man sich so vorstellt.",OMM,gut mann vorher genaustens informieren fragen informatik möchte hälfte ersten paar besteht restlichen module eher bwl bezogen eigentlichen medien bzw vorstellt,0.0,Sonstiges
"Der Studiengang wird teilweise falsch beworben, da viele Studieninhalte nicht erwähnt werden und dadurch überaschenderweise module auftauchen, von denen man vornerein nicht wirklich etwas mitbekommt. Dazu gehört vor allem der technische Aspekt des Studiengangs, der einen größeren Teil hat als man vor dem studium angenommen hat.",OMM,teilweise falsch beworben studieninhalte erwähnt dadurch überaschenderweise module auftauchen denen vornerein wirklich mitbekommt gehört technische aspekt studiengangs größeren teil angenommen,0.0,Sonstiges
"Der Studiengang ""Online-Medien-Management"" an der HdM Stuttgart gibt einem, soweit ich das schon beurteilen kann alles mit, um seinen späteren ""Wunsch-Weg"" in der Medienwelt weiter verfolgen zu können. Im ersten (und auch zweiten) Semester werden betriebswirtschaftliche und IT- Inhalte ungefähr gleichteilig gelehrt. Wer den Studiengang aufgrund der kreativen Inhalte wie Medienproduktion wählt muss sich leider etwas gedulden, die meisten entsprechenden Veranstaltungen finden in den Projektarbeiten der späteren Semester statt. Die...Erfahrungsbericht weiterlesen",OMM,hdm stuttgart gibt soweit schon beurteilen späteren medienwelt verfolgen ersten zweiten betriebswirtschaftliche inhalte ungefähr gleichteilig gelehrt wer aufgrund kreativen inhalte medienproduktion wählt leider gedulden meisten entsprechenden veranstaltungen finden projektarbeiten späteren statt erfahrungsbericht weiterlesen,0.0,Praxisbezug
"Meine Erfahrungen mit OMM waren, dass es ein sehr praxisorientierter Studiengang ist. Die Module sind breitgefächert und man kann sich spezialisieren. Es gibt jedoch zu viele Gruppenarbeiten und kaum Einzelarbeit. Außerdem ist der Studiengang sehr viel mit programmieren, was ich so nicht erwartet hätte.",OMM,erfahrungen omm praxisorientierter module breitgefächert spezialisieren gibt gruppenarbeiten kaum einzelarbeit außerdem programmieren erwartet hätte,0.0,Praxisbezug
"Viel für das berufliche Leben konnte ich dort leider nicht direkt lernen. Was jedoch sehr nützlich war und ist, ist die Bekanntheit der HdM und die Netzwerkmöglichkeiten die diese Hochschule bietet. Letztenendes also eher ein Sprungbrett als ein Ort des Wissens.",OMM,berufliche leben konnte leider direkt lernen nützlich bekanntheit hdm netzwerkmöglichkeiten bietet letztenendes eher sprungbrett ort wissens,0.0,Sonstiges
"Der Studiengang Online-Medien Management umfasst den technologischen, wirtschaftlichen und auch kreativen Bereich der Medienwelt. Man muss sich auf den eher technologischen Teil im 1.Semester einlassen, aber bisher ist alles ohne jegliche Vorkenntnisse möglich. Es ist definitiv möglich sich später auf z.B. Programmieren, BWL/Management oder auch Medienproduktion etc. zu spezialisieren, dennoch erhält man erst einmal einen grundsätzlichen Einblick in alle Bereiche. Der Studiengang ist also sehr breit gefächert. Er ist meiner...Erfahrungsbericht weiterlesen",OMM,management umfasst technologischen wirtschaftlichen kreativen bereich medienwelt eher technologischen teil einlassen jegliche vorkenntnisse möglich definitiv möglich später programmieren medienproduktion etc spezialisieren dennoch erhält erst grundsätzlichen einblick bereiche breit gefächert erfahrungsbericht weiterlesen,0.0,Sonstiges
"Ich habe online Medien Management als zweites Studium angefangen, nachdem ich mein erstes gewechselt habe und bin mehr als zufrieden. Der Studiengang und auch die Hochschule der Medien allgemein bringen so viele talentierte Menschen zusammen die alle interessiert an dem arbeiten und produzieren von Medien jeder Form sind. Dazu sind die Semester relativ klein, sodass man nicht in der Menge untergeht und die Lehrveranstaltungen sind gut gestaltet. Es bieten sich...Erfahrungsbericht weiterlesen",OMM,online medien management zweites angefangen nachdem erstes gewechselt zufrieden medien allgemein bringen talentierte menschen zusammen interessiert arbeiten produzieren medien form relativ klein sodass menge untergeht lehrveranstaltungen gut gestaltet bieten erfahrungsbericht weiterlesen,0.0,Sonstiges
"Ich habe OMM von 2017 - 2021 als ""dritte Wahl"" Studium studiert. Dozenten haben teilweise einfach die Lektüre für die Vorlesung in Folien verwandelt und vorgelesen und waren per E-Mail kaum oder sogar gar nicht erreichbar. Ich habe teilweise 4 Wochen auf Antworten gewartet oder gar nicht erst eine bekommen. Ein Dozent hat auch des Öfteren unterschwellig unsere Englischkenntnisse beleidigt. Während meiner Bachelorarbeit habe ich trotz vorheriger Hilfsangebote vom Prüfer...Erfahrungsbericht weiterlesen",OMM,omm 2017 2021 dritte wahl studiert dozenten teilweise einfach lektüre vorlesung folien verwandelt vorgelesen per kaum sogar gar erreichbar teilweise 4 wochen antworten gewartet gar erst bekommen öfteren unterschwellig englischkenntnisse beleidigt bachelorarbeit trotz vorheriger hilfsangebote prüfer erfahrungsbericht weiterlesen,0.0,Dozenten
Die Lehrveranstaltungen sind sehr praxisnah. Man lernt nicht nur die Theorie und was dahinter steckt sondern sieht auch wie man diese Theorie bestmöglich einsetzt. Da die Welt und vor allem die Technologie sich so schnell wandeln beeinflusst dies natürlich auch die Lerninhalte. Ich würde sagen die Dozenten schauen immer was aktuell ist und was veraltet.,OMM,lehrveranstaltungen praxisnah lernt theorie dahinter steckt sieht theorie bestmöglich einsetzt welt technologie schnell wandeln beeinflusst natürlich lerninhalte sagen dozenten schauen aktuell veraltet,0.0,Dozenten
